Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Feed-in Power(W),Purchasing Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Brierton,2023/06/07 03:10,UTCZ,0.00,170.00,-2940.00,,-2940.00,2400.00,2400.00,,78.00
Brierton,2023/06/07 03:15,UTCZ,0.00,1560.00,-4320.00,,-4320.00,2400.00,2400.00,,82.00
Brierton,2023/06/07 03:20,UTCZ,0.00,40.00,-2800.00,,-2800.00,2500.00,2500.00,,85.00
Brierton,2023/06/07 03:25,UTCZ,0.00,1550.00,-4320.00,,-4320.00,2400.00,2400.00,,90.00
Brierton,2023/06/07 03:30,UTCZ,0.00,1580.00,-2810.00,,-2810.00,1000.00,1000.00,,92.00
Brierton,2023/06/07 03:35,UTCZ,0.00,2730.00,-3950.00,,-3950.00,1000.00,1000.00,,94.00
Brierton,2023/06/07 03:40,UTCZ,0.00,4210.00,-5430.00,,-5430.00,1000.00,1000.00,,96.00
Brierton,2023/06/07 03:45,UTCZ,0.00,2730.00,-3950.00,,-3950.00,1000.00,1000.00,,98.00
Brierton,2023/06/07 03:50,UTCZ,0.00,2720.00,-3950.00,,-3950.00,1000.00,1000.00,,98.00
Brierton,2023/06/07 03:55,UTCZ,0.00,4350.00,-5020.00,,-5020.00,500.00,500.00,,99.00
Brierton,2023/06/07 04:00,UTCZ,0.00,2860.00,-3550.00,,-3550.00,400.00,400.00,,99.00
Brierton,2023/06/07 04:05,UTCZ,0.00,4500.00,-2090.00,,-2090.00,-2600.00,,-2600.00,96.00
Brierton,2023/06/07 04:10,UTCZ,0.00,4850.00,-2430.00,,-2430.00,-2500.00,,-2500.00,91.00
Brierton,2023/06/07 04:15,UTCZ,0.00,3350.00,-910.00,,-910.00,-2600.00,,-2600.00,87.00
Brierton,2023/06/07 04:20,UTCZ,0.00,80.00,10.00,10.00,,-800.00,,-800.00,85.00
Brierton,2023/06/07 04:25,UTCZ,0.00,1680.00,10.00,10.00,,-1700.00,,-1700.00,82.00
Brierton,2023/06/07 04:30,UTCZ,0.00,8210.00,-5860.00,,-5860.00,-2500.00,,-2500.00,78.00
Brierton,2023/06/07 04:35,UTCZ,0.00,1690.00,0.00,,,-1800.00,,-1800.00,74.00
Brierton,2023/06/07 04:40,UTCZ,0.00,1690.00,0.00,,,-1800.00,,-1800.00,71.00
Brierton,2023/06/07 04:45,UTCZ,0.00,90.00,0.00,,,-100.00,,-100.00,70.00
Brierton,2023/06/07 04:50,UTCZ,0.00,100.00,-40.00,,-40.00,-100.00,,-100.00,70.00
Brierton,2023/06/07 04:55,UTCZ,0.00,40.00,-20.00,,-20.00,-100.00,,-100.00,69.00
Brierton,2023/06/07 05:00,UTCZ,0.00,210.00,0.00,,,-200.00,,-200.00,69.00
Brierton,2023/06/07 05:05,UTCZ,0.00,210.00,-40.00,,-40.00,-200.00,,-200.00,68.00
Brierton,2023/06/07 05:10,UTCZ,0.00,210.00,30.00,30.00,,-200.00,,-200.00,68.00
Brierton,2023/06/07 05:15,UTCZ,0.00,200.00,0.00,,,-200.00,,-200.00,68.00
Brierton,2023/06/07 05:20,UTCZ,0.00,200.00,0.00,,,-200.00,,-200.00,67.00
Brierton,2023/06/07 05:25,UTCZ,0.00,70.00,-30.00,,-30.00,-100.00,,-100.00,67.00
Brierton,2023/06/07 05:30,UTCZ,0.00,50.00,0.00,,,-100.00,,-100.00,67.00
Brierton,2023/06/07 05:35,UTCZ,0.00,70.00,-30.00,,-30.00,-100.00,,-100.00,67.00
Brierton,2023/06/07 05:40,UTCZ,0.00,60.00,-30.00,,-30.00,-100.00,,-100.00,67.00
Brierton,2023/06/07 05:45,UTCZ,0.00,40.00,0.00,,,0.00,,,66.00
Brierton,2023/06/07 05:50,UTCZ,0.00,50.00,-20.00,,-20.00,0.00,,,66.00
Brierton,2023/06/07 05:55,UTCZ,0.00,80.00,0.00,,,0.00,,,66.00
Brierton,2023/06/07 06:00,UTCZ,0.00,220.00,-60.00,,-60.00,-100.00,,-100.00,66.00
Brierton,2023/06/07 06:05,UTCZ,100.00,200.00,20.00,20.00,,0.00,,,66.00
Brierton,2023/06/07 06:10,UTCZ,600.00,190.00,-30.00,,-30.00,200.00,200.00,,67.00
Brierton,2023/06/07 06:15,UTCZ,700.00,200.00,30.00,30.00,,300.00,300.00,,67.00
Brierton,2023/06/07 06:20,UTCZ,600.00,200.00,-30.00,,-30.00,200.00,200.00,,68.00
Brierton,2023/06/07 06:25,UTCZ,500.00,200.00,-30.00,,-30.00,200.00,200.00,,68.00
Brierton,2023/06/07 06:30,UTCZ,500.00,70.00,-30.00,,-30.00,300.00,300.00,,69.00
Brierton,2023/06/07 06:35,UTCZ,1000.00,50.00,-20.00,,-20.00,800.00,800.00,,70.00
Brierton,2023/06/07 06:40,UTCZ,1100.00,60.00,-30.00,,-30.00,900.00,900.00,,72.00
Brierton,2023/06/07 06:45,UTCZ,1200.00,60.00,-30.00,,-30.00,1000.00,1000.00,,73.00
Brierton,2023/06/07 06:50,UTCZ,1200.00,60.00,-30.00,,-30.00,1000.00,1000.00,,73.00
Brierton,2023/06/07 06:55,UTCZ,1400.00,60.00,-20.00,,-20.00,1200.00,1200.00,,76.00
Brierton,2023/06/07 07:00,UTCZ,1900.00,50.00,-30.00,,-30.00,1600.00,1600.00,,79.00
Brierton,2023/06/07 07:05,UTCZ,1500.00,60.00,-30.00,,-30.00,1200.00,1200.00,,82.00
Brierton,2023/06/07 07:10,UTCZ,800.00,200.00,30.00,30.00,,400.00,400.00,,83.00
Brierton,2023/06/07 07:15,UTCZ,700.00,190.00,30.00,30.00,,400.00,400.00,,84.00
Brierton,2023/06/07 07:20,UTCZ,700.00,2880.00,-20.00,,-20.00,-2600.00,,-2600.00,82.00
Brierton,2023/06/07 07:25,UTCZ,700.00,5610.00,-2520.00,,-2520.00,-2600.00,,-2600.00,78.00
Brierton,2023/06/07 07:30,UTCZ,800.00,730.00,610.00,610.00,,100.00,100.00,,76.00
Brierton,2023/06/07 07:35,UTCZ,1000.00,3400.00,320.00,320.00,,-2300.00,,-2300.00,73.00
Brierton,2023/06/07 07:40,UTCZ,1500.00,270.00,0.00,,,1100.00,1100.00,,73.00
Brierton,2023/06/07 07:45,UTCZ,1700.00,1030.00,0.00,,,1300.00,1300.00,,73.00
Brierton,2023/06/07 07:50,UTCZ,2000.00,280.00,0.00,,,1500.00,1500.00,,74.00
Brierton,2023/06/07 07:55,UTCZ,2900.00,150.00,0.00,,,2500.00,2500.00,,77.00
Brierton,2023/06/07 08:00,UTCZ,2000.00,150.00,0.00,,,1700.00,1700.00,,81.00
Brierton,2023/06/07 08:05,UTCZ,2700.00,150.00,0.00,,,2400.00,2400.00,,84.00
Brierton,2023/06/07 08:10,UTCZ,1500.00,,-240.00,,-240.00,,1300.00,,86.00
Brierton,2023/06/07 08:15,UTCZ,1400.00,,0.00,,,,1100.00,,88.00
Brierton,2023/06/07 08:20,UTCZ,1400.00,,0.00,,,,1000.00,,90.00
Brierton,2023/06/07 08:25,UTCZ,1200.00,,-10.00,,-10.00,,800.00,,91.00
Brierton,2023/06/07 08:30,UTCZ,1200.00,,0.00,,,,800.00,,93.00
Brierton,2023/06/07 08:35,UTCZ,1100.00,,0.00,,,,700.00,,94.00
Brierton,2023/06/07 08:40,UTCZ,1100.00,,0.00,,,,700.00,,96.00
Brierton,2023/06/07 08:45,UTCZ,1100.00,,0.00,,,,700.00,,97.00
Brierton,2023/06/07 08:50,UTCZ,1200.00,,390.00,390.00,,,500.00,,99.00
Brierton,2023/06/07 08:55,UTCZ,1400.00,,500.00,500.00,,,400.00,,99.00
Brierton,2023/06/07 09:00,UTCZ,1300.00,,430.00,430.00,,,400.00,,99.00
Brierton,2023/06/07 09:05,UTCZ,1300.00,,870.00,870.00,,,,,99.00
Brierton,2023/06/07 09:10,UTCZ,1400.00,,1150.00,1150.00,,,,,99.00
Brierton,2023/06/07 09:15,UTCZ,1500.00,,1050.00,1050.00,,,,,99.00
Brierton,2023/06/07 09:20,UTCZ,1400.00,,1020.00,1020.00,,,,,100.00
Brierton,2023/06/07 09:25,UTCZ,1200.00,,860.00,860.00,,,,,100.00
Brierton,2023/06/07 09:30,UTCZ,1500.00,,1090.00,1090.00,,,,,100.00
Brierton,2023/06/07 09:35,UTCZ,1600.00,,1100.00,1100.00,,,,,100.00
Brierton,2023/06/07 09:40,UTCZ,1500.00,,1020.00,1020.00,,,,,100.00
Brierton,2023/06/07 09:45,UTCZ,1300.00,,830.00,830.00,,,,,100.00
Brierton,2023/06/07 09:50,UTCZ,1400.00,,920.00,920.00,,,,,100.00
Brierton,2023/06/07 09:55,UTCZ,1100.00,,640.00,640.00,,,,,100.00
Brierton,2023/06/07 10:00,UTCZ,1200.00,,1110.00,1110.00,,,,,100.00
Brierton,2023/06/07 10:05,UTCZ,1400.00,,1170.00,1170.00,,,,,100.00
Brierton,2023/06/07 10:10,UTCZ,1200.00,,900.00,900.00,,,,,100.00
Brierton,2023/06/07 10:15,UTCZ,1000.00,,670.00,670.00,,,,,100.00
Brierton,2023/06/07 10:20,UTCZ,900.00,,530.00,530.00,,,,,100.00
Brierton,2023/06/07 10:25,UTCZ,800.00,,480.00,480.00,,,,,100.00
Brierton,2023/06/07 10:30,UTCZ,900.00,,600.00,600.00,,,,,100.00
Brierton,2023/06/07 10:35,UTCZ,1000.00,,650.00,650.00,,,,,100.00
Brierton,2023/06/07 10:40,UTCZ,1000.00,,650.00,650.00,,,,,100.00
Brierton,2023/06/07 10:45,UTCZ,1100.00,,740.00,740.00,,,,,100.00
Brierton,2023/06/07 10:50,UTCZ,1100.00,,800.00,800.00,,,,,100.00
Brierton,2023/06/07 10:55,UTCZ,1200.00,,890.00,890.00,,,,,100.00
Brierton,2023/06/07 11:00,UTCZ,1100.00,,770.00,770.00,,,,,100.00
Brierton,2023/06/07 11:05,UTCZ,1300.00,,950.00,950.00,,,,,100.00
Brierton,2023/06/07 11:10,UTCZ,1200.00,,890.00,890.00,,,,,100.00
Brierton,2023/06/07 11:15,UTCZ,1300.00,,960.00,960.00,,,,,100.00
Brierton,2023/06/07 11:20,UTCZ,1400.00,,1120.00,1120.00,,,,,100.00
Brierton,2023/06/07 11:25,UTCZ,1400.00,,-1030.00,,-1030.00,,,-2500.00,96.00
Brierton,2023/06/07 11:30,UTCZ,1100.00,,0.00,,,,,-1900.00,93.00
Brierton,2023/06/07 11:35,UTCZ,1200.00,,0.00,,,,,-1700.00,91.00
Brierton,2023/06/07 11:40,UTCZ,1300.00,,0.00,,,,,-1700.00,87.00
Brierton,2023/06/07 11:50,UTCZ,1300.00,,0.00,,,,400.00,,84.00
Brierton,2023/06/07 12:00,UTCZ,1500.00,,-10.00,,-10.00,,1000.00,,87.00
Brierton,2023/06/07 12:10,UTCZ,2100.00,,380.00,380.00,,,1000.00,,91.00
Brierton,2023/06/07 12:15,UTCZ,2100.00,,380.00,380.00,,,1000.00,,91.00
Brierton,2023/06/07 12:20,UTCZ,2100.00,,510.00,510.00,,,1000.00,,94.00
Brierton,2023/06/07 12:30,UTCZ,2200.00,,700.00,700.00,,,1000.00,,98.00
Brierton,2023/06/07 12:35,UTCZ,3000.00,,2090.00,2090.00,,,400.00,,99.00
Brierton,2023/06/07 12:40,UTCZ,3700.00,,2900.00,2900.00,,,300.00,,99.00
Brierton,2023/06/07 12:45,UTCZ,3800.00,,3480.00,3480.00,,,,,99.00
Brierton,2023/06/07 12:50,UTCZ,3700.00,,3370.00,3370.00,,,,,100.00
Brierton,2023/06/07 12:55,UTCZ,3800.00,,3530.00,3530.00,,,,,100.00
Brierton,2023/06/07 13:00,UTCZ,4200.00,,3410.00,3410.00,,,,,100.00
Brierton,2023/06/07 13:05,UTCZ,3700.00,,3440.00,3440.00,,,,,100.00
Brierton,2023/06/07 13:10,UTCZ,3800.00,,3390.00,3390.00,,,,,100.00
Brierton,2023/06/07 13:15,UTCZ,3800.00,,620.00,620.00,,,,,100.00
Brierton,2023/06/07 13:20,UTCZ,4000.00,,1850.00,1850.00,,,,,100.00
Brierton,2023/06/07 13:25,UTCZ,4000.00,,90.00,90.00,,,,,100.00
Brierton,2023/06/07 13:30,UTCZ,3900.00,,3540.00,3540.00,,,,,100.00
Brierton,2023/06/07 13:35,UTCZ,4700.00,,4390.00,4390.00,,,,,100.00
Brierton,2023/06/07 13:40,UTCZ,4300.00,,3900.00,3900.00,,,,,100.00
Brierton,2023/06/07 13:45,UTCZ,4500.00,,3970.00,3970.00,,,,,100.00
Brierton,2023/06/07 13:50,UTCZ,4300.00,,3800.00,3800.00,,,,,100.00
Brierton,2023/06/07 13:55,UTCZ,4100.00,,3760.00,3760.00,,,,,100.00
Brierton,2023/06/07 14:00,UTCZ,4000.00,,3530.00,3530.00,,,,,100.00
Brierton,2023/06/07 14:05,UTCZ,4300.00,,3690.00,3690.00,,,,,100.00
Brierton,2023/06/07 14:10,UTCZ,4400.00,,4400.00,4400.00,,,,,100.00
Brierton,2023/06/07 14:15,UTCZ,5200.00,,4190.00,4190.00,,,,,100.00
Brierton,2023/06/07 14:20,UTCZ,4900.00,,3310.00,3310.00,,,,,100.00
Brierton,2023/06/07 14:25,UTCZ,3600.00,,3150.00,3150.00,,,,,100.00
Brierton,2023/06/07 14:30,UTCZ,3900.00,,3820.00,3820.00,,,,,100.00
Brierton,2023/06/07 14:35,UTCZ,3000.00,,2510.00,2510.00,,,,,99.00
Brierton,2023/06/07 14:40,UTCZ,4000.00,,3720.00,3720.00,,,,,99.00
Brierton,2023/06/07 14:45,UTCZ,2500.00,,2130.00,2130.00,,,,,99.00
Brierton,2023/06/07 14:50,UTCZ,4900.00,,4520.00,4520.00,,,,,99.00
Brierton,2023/06/07 14:55,UTCZ,4300.00,,4160.00,4160.00,,,,,99.00
Brierton,2023/06/07 15:00,UTCZ,4400.00,,4140.00,4140.00,,,,,99.00
Brierton,2023/06/07 15:05,UTCZ,4000.00,,3290.00,3290.00,,,,,99.00
Brierton,2023/06/07 15:10,UTCZ,4200.00,,4180.00,4180.00,,,,,99.00
Brierton,2023/06/07 15:15,UTCZ,3900.00,,3370.00,3370.00,,,,,99.00
Brierton,2023/06/07 15:20,UTCZ,3500.00,,2980.00,2980.00,,,,,99.00
Brierton,2023/06/07 15:25,UTCZ,2700.00,,2220.00,2220.00,,,,,99.00
Brierton,2023/06/07 15:30,UTCZ,3300.00,,2720.00,2720.00,,,,,99.00
Brierton,2023/06/07 15:35,UTCZ,2400.00,,10.00,10.00,,,,-700.00,98.00
Brierton,2023/06/07 15:40,UTCZ,2600.00,,-390.00,,-390.00,,,-2500.00,96.00
Brierton,2023/06/07 15:50,UTCZ,2900.00,,-20.00,,-20.00,,200.00,,92.00
Brierton,2023/06/07 15:55,UTCZ,2400.00,,-410.00,,-410.00,,,-2500.00,90.00
Brierton,2023/06/07 16:00,UTCZ,2400.00,,-410.00,,-410.00,,,-2500.00,90.00
Brierton,2023/06/07 16:05,UTCZ,2400.00,,610.00,610.00,,,1000.00,,92.00
Brierton,2023/06/07 16:10,UTCZ,2200.00,,390.00,390.00,,,1000.00,,94.00
Brierton,2023/06/07 16:15,UTCZ,2000.00,,110.00,110.00,,,1000.00,,95.00
Brierton,2023/06/07 16:20,UTCZ,1800.00,,10.00,10.00,,,,-900.00,97.00
Brierton,2023/06/07 16:25,UTCZ,1800.00,,0.00,,,,,-900.00,96.00
Brierton,2023/06/07 16:30,UTCZ,1900.00,,10.00,10.00,,,,-900.00,92.00
Brierton,2023/06/07 16:35,UTCZ,2100.00,,-30.00,,-30.00,,1300.00,,90.00
Brierton,2023/06/07 16:40,UTCZ,1900.00,,20.00,20.00,,,,-1300.00,90.00
Brierton,2023/06/07 16:45,UTCZ,2000.00,,270.00,270.00,,,1000.00,,91.00
Brierton,2023/06/07 16:50,UTCZ,1900.00,,1590.00,1590.00,,,1000.00,,91.00
Brierton,2023/06/07 16:55,UTCZ,2100.00,,-2120.00,,-2120.00,,,-1300.00,91.00
Brierton,2023/06/07 17:00,UTCZ,2000.00,,370.00,370.00,,,1000.00,,91.00
Brierton,2023/06/07 17:05,UTCZ,2000.00,,110.00,110.00,,,1000.00,,91.00
Brierton,2023/06/07 17:10,UTCZ,2700.00,,20.00,20.00,,,,-700.00,91.00
Brierton,2023/06/07 17:15,UTCZ,1500.00,,40.00,40.00,,,,-2200.00,91.00
Brierton,2023/06/07 17:20,UTCZ,2400.00,,-960.00,,-960.00,,,-1100.00,90.00
Brierton,2023/06/07 17:25,UTCZ,2300.00,,-30.00,,-30.00,,1500.00,,90.00
Brierton,2023/06/07 17:30,UTCZ,3300.00,,-40.00,,-40.00,,2500.00,,90.00
Brierton,2023/06/07 17:35,UTCZ,3300.00,,1540.00,1540.00,,,1000.00,,93.00
Brierton,2023/06/07 17:40,UTCZ,2500.00,,810.00,810.00,,,1000.00,,94.00
Brierton,2023/06/07 17:45,UTCZ,1100.00,,0.00,,,,400.00,,94.00
Brierton,2023/06/07 17:50,UTCZ,3400.00,,1550.00,1550.00,,,1000.00,,96.00
Brierton,2023/06/07 17:55,UTCZ,4000.00,,2330.00,2330.00,,,1000.00,,98.00
Brierton,2023/06/07 18:05,UTCZ,3900.00,,-90.00,,-90.00,,400.00,,99.00
Brierton,2023/06/07 18:10,UTCZ,3800.00,,2760.00,2760.00,,,400.00,,99.00
Brierton,2023/06/07 18:15,UTCZ,3600.00,,3040.00,3040.00,,,,,99.00
Brierton,2023/06/07 18:20,UTCZ,2700.00,,1870.00,1870.00,,,200.00,,99.00
Brierton,2023/06/07 18:25,UTCZ,1300.00,,850.00,850.00,,,,,100.00
Brierton,2023/06/07 18:30,UTCZ,1200.00,,640.00,640.00,,,,,100.00
Brierton,2023/06/07 18:35,UTCZ,1100.00,,540.00,540.00,,,,,100.00
Brierton,2023/06/07 18:40,UTCZ,900.00,,410.00,410.00,,,,,100.00
Brierton,2023/06/07 18:45,UTCZ,900.00,,370.00,370.00,,,,,100.00
Brierton,2023/06/07 18:50,UTCZ,800.00,,470.00,470.00,,,,,100.00
Brierton,2023/06/07 18:55,UTCZ,700.00,,390.00,390.00,,,,,100.00
Brierton,2023/06/07 19:00,UTCZ,700.00,,350.00,350.00,,,,,100.00
Brierton,2023/06/07 19:05,UTCZ,800.00,,410.00,410.00,,,,,100.00
Brierton,2023/06/07 19:10,UTCZ,800.00,,430.00,430.00,,,,,100.00
Brierton,2023/06/07 19:15,UTCZ,800.00,,390.00,390.00,,,,,100.00
Brierton,2023/06/07 19:20,UTCZ,800.00,,340.00,340.00,,,,,100.00
Brierton,2023/06/07 19:25,UTCZ,700.00,,270.00,270.00,,,,,100.00
Brierton,2023/06/07 19:30,UTCZ,600.00,,20.00,20.00,,,,,100.00
Brierton,2023/06/07 19:35,UTCZ,500.00,,-20.00,,-20.00,,,-500.00,99.00
Brierton,2023/06/07 19:40,UTCZ,500.00,,0.00,,,,,,98.00
